title,price,url,brand,badges,sale_price,image
Yama Coffee Vacpot 8 Cup Stovetop Siphon/Syphon,68.0,https://prima-coffee.com/equipment/yama/sy-8bk,Yama,[],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8400/images/91026/yamsy8-2_1__68169.1601922458.1280.1280.jpg?c=1
Specialty Turkish Coffee Stand X,69.0,https://prima-coffee.com/equipment/specialty-turkish-coffee/stc-stand-x-single,Specialty Turkish Coffee,['Out Of Stock'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8385/images/90279/stc-stand-front__49852.1597183989.1280.1280.jpg?c=1
Hario Copper V60 Coffee Dripper Size 02,69.5,https://prima-coffee.com/equipment/hario/vdp-02cp,Hario,[],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8468/images/90609/hario-copper-v60-manu__35312.1597184789.1280.1280.jpg?c=1
Fetco F005 half-batch filters 18 1/2 in. X 7 1/2 in. 500 count.,69.99,https://prima-coffee.com/equipment/fetco/f005,Fetco,['Subscription'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8086/images/88846/f005__26841.1597180713.1280.1280.jpg?c=1
Yama Coffee Vacpot 3 Cup Tabletop Siphon/Syphon,70.0,https://prima-coffee.com/equipment/yama/yamtca3d,Yama,[],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8542/images/90862/yama-yamtca3d-vacpot-3-cup-tabletop-siphon-wbg__21056.1597185407.1280.1280.jpg?c=1
Hario Bona Enamel Pouring Kettle 800 mL,72.5,https://prima-coffee.com/equipment/hario/bdk-80-w,Hario,['Recommended'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7887/images/88168/hario-bona-enamel-pourover-kettle-800ml__53216.1597178955.1280.1280.jpg?c=1
Litmus Coffee UFO Spray Head for Fetco Batch Brewers,74.99,https://prima-coffee.com/equipment/litmus-coffee-labs/ufo-fetco-li-co-sp,Litmus Coffee Labs,['Recommended'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8614/images/90484/litmus-ufo-sprayhead-fetco-front__53668.1597184535.1280.1280.jpg?c=1
Kalita Wave Pot Pouring Kettle - 1 Liter,75.0,https://prima-coffee.com/equipment/kalita/52073,Kalita,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7751/images/87658/kalita-spout-kettle-side__02273.1597177327.1280.1280.jpg?c=1
Kalita Thin Spout Kettle - 700mL,75.0,https://prima-coffee.com/equipment/kalita/52055,Kalita,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7747/images/87654/kalita-thin-spout-kettle-side1__04538.1597177308.1280.1280.jpg?c=1
Filter Grinding Accessories Bundle,76.99,https://prima-coffee.com/equipment/prima/filter-grinding-bundle-prima-bp,Prima Coffee,[],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11392/images/95861/Filter-Bundle-WBG__59950.1706713669.1280.1280.jpg?c=1
Yama Coffee Vacpot 5 Cup Tabletop Siphon/Syphon,78.0,https://prima-coffee.com/equipment/yama/yamtca5d,Yama,['Recommended'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8543/images/91020/b002cvtktw.main__93875.1601919214.1280.1280.jpg?c=1
Hario Smart G Kettle,78.5,https://prima-coffee.com/equipment/hario/dkg-140-hario-pp,Hario,['On Sale'],80.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/10080/images/91738/hario-smart-g-kettle-wbg-4__82085.1615908240.1280.1280.jpg?c=1
Specialty Turkish Coffee Pro 1 Cezve,82.0,https://prima-coffee.com/equipment/specialty-turkish-coffee/stc-pro,Specialty Turkish Coffee,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8384/images/94374/STC_Pro1_1600px_2__59258.1661960721.1280.1280.jpg?c=1
Hario Olivewood Coffee Press,82.5,https://prima-coffee.com/equipment/hario/cpsw-2-ov,Hario,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8653/images/88613/hario-cafe-press-olivewood-small-side%252520__45517.1597180018.1280.1280.jpg?c=1
Yield Design Glass French Press - 850 mL,84.99,https://prima-coffee.com/equipment/yield-design-co/gfr-clr,Yield Design Co.,['Out Of Stock'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/9061/images/89034/yield-french-press-glass-front-angle__30898.1597181146.1280.1280.jpg?c=1
Hario V60 Buono Electric Kettle - 0.8 Liter,86.5,https://prima-coffee.com/equipment/hario/evkb-80u-hsv,Hario,"['Free Shipping', 'Recommended']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8078/images/88832/hario-elec-buono-2__88485.1597180644.1280.1280.jpg?c=1
Walkure Karlsbad Porcelain Pour Over Brewer,89.0,https://prima-coffee.com/equipment/walkure/walkure-karlsbad,Walkure,"['Out Of Stock', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8490/images/90707/walkure-karlsbad-side-wbg__58544.1597184981.1280.1280.jpg?c=1
Brewista Smart Scale II,89.95,https://prima-coffee.com/equipment/brewista/bssrb2-brewi-sp,Brewista,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/10081/images/91742/brewista-smart-scale-ii-wbg-3__13806.1615821780.1280.1280.jpg?c=1
Fellow Stagg Pouring Kettle,89.95,https://prima-coffee.com/equipment/fellow-products/fp1043,Fellow Products,"['Recommended', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8814/images/91040/829_source_1593532837__27123.1601930276.1280.1280.jpg?c=1
Fetco F004 filters 20 in. X 8 in. 500 Count,90.7,https://prima-coffee.com/equipment/fetco/f004,Fetco,"['On Sale', 'Free Shipping', 'Subscription']",104.99,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8085/images/88845/f004__55860.1597180703.1280.1280.jpg?c=1
Hario Tabletop Coffee Siphon,96.5,https://prima-coffee.com/equipment/hario/tca-5,Hario,"['Free Shipping', 'Recommended']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8411/images/90399/hario-tabletop-coffee-siphon__95640.1597184239.1280.1280.jpg?c=1
Walkure Bayreuth Porcelain Pour Over Brewer,109.0,https://prima-coffee.com/equipment/walkure/walkure-bayreuth,Walkure,"['Out Of Stock', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8489/images/90702/walkure-bayreuth-wbg__72025.1597184970.1280.1280.jpg?c=1
Hario Coffee Siphon NEXT,115.0,https://prima-coffee.com/equipment/hario/nxa-5,Hario,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8290/images/89835/hario-coffee-siphon-next-side__39043.1597182893.1280.1280.jpg?c=1
Espro Press 18oz & 32oz,119.95,https://prima-coffee.com/equipment/espro/espro-press,Espro,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8076/images/88824/espro-metal-french-press-sm-filter__29583.1597180621.1280.1280.jpg?c=1
Yield Design Ceramic French Press - 850 mL,119.99,https://prima-coffee.com/equipment/yield-design-co/frs-gry,Yield Design Co.,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/9058/images/88975/yield-french-press-grey-ceramic-front-angle__55769.1597180970.1280.1280.jpg?c=1
Fetco A147 - Luxus S4S-10-1 Single Serving Station for L4S-10,129.99,https://prima-coffee.com/equipment/fetco/a147,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7817/images/87827/fe-a147__27534.1597178137.1280.1280.jpg?c=1
Hario Buono Copper Pouring Kettle 900 mL,130.0,https://prima-coffee.com/equipment/hario/vkbn-90cp-hario-sp,Hario,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/10050/images/91564/hario-buono-kettle-copper__00289.1611605456.1280.1280.jpg?c=1
Fetco A150 - Luxus S4S-15/20-1 Single Serving Station for L4S-15 & L4S-20,134.99,https://prima-coffee.com/equipment/fetco/a150,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7820/images/87830/L4-10-1-Stand-Left-Facing-Fetco__45215.1620932877.1280.1280.png?c=1
Origami Brew Bundle,144.99,https://prima-coffee.com/equipment/origami-japan/origami-brew-w-pr-co-bp,Origami Japan,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11154/images/94506/Origami-Brew-Bundle-X54-WBG__89481.1668099680.1280.1280.jpg?c=1
Acaia Pearl Digital Scale with Bluetooth (2021),150.0,https://prima-coffee.com/equipment/acaia/pearl-scale,Acaia,"['Recommended', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8708/images/90976/acaia-pearl-white-wbg-WeB__54992.1646318376.1280.1280.jpg?c=1
Fetco d041 - 3.0 Liter Stainless Steel Lined Lever Airpot,154.99,https://prima-coffee.com/equipment/fetco/d041,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8021/images/88630/fetco-d041-3-liter-stainless-steel-lined-lever-airport__02629.1597180092.1280.1280.jpg?c=1
Voga Ground Control Preventative Maintenance Kit,160.0,https://prima-coffee.com/parts/voga/preventative-kit-voga-sp,Voga,"['Out Of Stock', 'Recommended']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/10238/images/92300/Ground_Control_Logo_copy__03305.1631125225.1280.1280.jpg?c=1
Hatfields London NitroPress Portable Handheld Nitro Dispenser (500ML),164.99,https://prima-coffee.com/equipment/hatfields-london/hld-0016-hatfi,NitroPress,"['Out Of Stock', 'Free Shipping', 'Recommended']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8148/images/89172/hatfields-london-n2-chargers-nitropress-1__47927.1597181442.1280.1280.jpg?c=1
Fellow Stagg EKG Pro Electric Pouring Kettle,179.95,https://prima-coffee.com/equipment/fellow-products/1222pro-mb-us-fe-pr-pp,Fellow Products,['Recommended'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11126/images/94453/Fellow-Stagg-EKG-Pro-Electric-Pouring-Kettle-WBG-3__53277.1666106559.1280.1280.jpg?c=1
Fetco B003218B1 13 in. x 5 in. Stainless Steel Brew Basket,179.99,https://prima-coffee.com/equipment/fetco/b003218b1,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7874/images/88111/fetco-basket-small-stainless-steel-wbg__58221.1597178812.1280.1280.jpg?c=1
Fetco D063 - 1 Gallon Stainless Steel Lined Lever Airpot,184.99,https://prima-coffee.com/equipment/fetco/d063,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8023/images/88632/fetco-d063__47600.1597180100.1280.1280.jpg?c=1
Curtis GemX IntelliFresh Single Satellite Remote Warming Stand,199.99,https://prima-coffee.com/equipment/curtis/gem5xsift,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/9227/images/89025/gem5xsift__74982.1597181127.1280.1280.jpg?c=1
Alto Commercial Cold Brew Starter Kit,209.99,https://prima-coffee.com/equipment/alto/cmmrcl-cldbrw-strtr-kt-alto-sp,Alto,[],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/10178/images/92054/alto-cold-brew-wbg-1__63168.1623166949.1280.1280.jpg?c=1
Fetco A148 - Luxus S4S-10-2 Twin Serving Station for L4S-10,214.99,https://prima-coffee.com/equipment/fetco/a148,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7818/images/87828/a148-twin__41278.1597178142.1280.1280.jpg?c=1
Fetco A151 - Luxus S4S-15/20-1 Twin Serving Station for L4S-15 & L4S-20,219.99,https://prima-coffee.com/equipment/fetco/a151,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7821/images/87831/L4-10-2-Stand-Left-Facing-Fetco__14465.1620932830.1280.1280.png?c=1
Acaia Pearl Model S Brewing Scale,220.0,https://prima-coffee.com/equipment/acaia/pearl-model-s-acaia-pp,Acaia,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8842/images/90971/acaia-pearl-s-black-display-wbg__06149.1602084313.1280.1280.jpg?c=1
Technivorm Moccamaster Cup-One Automatic Coffee Maker,249.0,https://prima-coffee.com/equipment/technivorm/69212-techn-pp,Technivorm,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11303/images/95215/Technivorm-Moccamaster-Cup-One-Automatic-Coffee-1__47860.1692361474.1280.1280.jpg?c=1
Fetco B001280B1 16 in. x 6 in. Stainless Steel Brew Basket,249.99,https://prima-coffee.com/equipment/fetco/b001280b1,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7873/images/88107/fetco-basket-large-stainless-steel-wbg__92042.1597178805.1280.1280.jpg?c=1
Ratio Four Automatic Coffee Maker,259.0,https://prima-coffee.com/equipment/ratio/r472-g-1-ratio-sp,Ratio,"['Out Of Stock', 'Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11478/images/96531/ratio4-black-A1__08987.1734023973.1280.1280.jpg?c=1
Turkish Coffee Kit,263.99,https://prima-coffee.com/equipment/prima-coffee/pcc-15-prima-bp,Prima Coffee,"['Out Of Stock', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8298/images/94822/Turkish-Coffee-Kit-WBG__43335.1677600154.1280.1280.jpg?c=1
Fetco A149 - Luxus S4S-10-3 Triple Serving Station for L4S-10,269.99,https://prima-coffee.com/equipment/fetco/a149,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7819/images/87829/a149__70194.1597178149.1280.1280.jpg?c=1
Fetco A152 - Luxus S4S-15/20-3 Triple Serving Station for L4S-15 & L4S-20,299.99,https://prima-coffee.com/equipment/fetco/a152,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7822/images/87832/L4-10-3-Stand-Left-Facing-Fetco__54119.1620932893.1280.1280.png?c=1
Yama Cold Coffee Brewer - 32 oz.,310.0,https://prima-coffee.com/equipment/yama/yamcdm8c,Yama,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8807/images/90846/yama-cdm-8__17823.1597185350.1280.1280.jpg?c=1
Curtis ThermoPro 1.5 Gallon Stainless Vacuum Server,319.99,https://prima-coffee.com/equipment/curtis/txsg1501s600,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8435/images/90479/curtis-thermopro-one-half-gallon-server__62944.1597184519.1280.1280.jpg?c=1
Technivorm Moccamaster KBT Automatic Coffee Maker (40oz),329.0,https://prima-coffee.com/equipment/technivorm/79112-techn-pp,Technivorm,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11301/images/95207/MoccaMaster_Set_79114_KBT_Black_3458-01_f87d1d23-354d-41ad-a773-5c9014f2a7bf-314429_800x__65492.1714399194.1280.1280.jpg?c=1
Technivorm Moccamaster KB Automatic Coffee Maker (40oz),329.0,https://prima-coffee.com/equipment/technivorm/59691-techn-sp,Technivorm,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11304/images/95226/Technivorm-KB-WBG-2__87042.1692371735.1280.1280.jpg?c=1
Breville Precision Coffee Brewer,329.95,https://prima-coffee.com/equipment/breville/bdc450bss1bus1-brevi-sp,Breville,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11312/images/95548/Breville-Precision-Brewer-WBG-1__08150.1697731559.1280.1280.jpg?c=1
Curtis ThermoPro One Gallon Stainless Vacuum Server,329.99,https://prima-coffee.com/equipment/curtis/txsg0101s600,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8434/images/90478/curtis-thermopro-one-gallon-server__62205.1597184513.1280.1280.jpg?c=1
Ratio Six Automatic Coffee Maker (V2),359.0,https://prima-coffee.com/equipment/ratio/r602-ftc-1-ratio-pp,Ratio,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11342/images/95509/ratio6-white-A3_540x__31795.1716898830.1280.1280.jpg?c=1
Technivorm Moccamaster KBGV Select Automatic Coffee Maker (40oz),359.0,https://prima-coffee.com/equipment/technivorm/53937-techn-pp,Technivorm,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11302/images/95223/Technivorm-Moccamaster-KBGV-WBG-3__74688.1692368484.1280.1280.jpg?c=1
"Curtis 1.0 Gallon Thermal Freshtrac™ Dispenser without Base, and Wide Mouth Lid",389.99,https://prima-coffee.com/equipment/curtis/tft1g2-curti-sp,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11491/images/96572/TFT1G2_1__10538.1739455464.1280.1280.jpg?c=1
Technivorm Moccamaster CDT Grand Automatic Coffee Maker (60oz),395.0,https://prima-coffee.com/equipment/technivorm/39340-techn-sp,Technivorm,"['Free Shipping', 'Drop-shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11426/images/96102/MoccaMaster_Set_79318_CDT_Grand_BrushedSilver_3613-01-299980_2048x__89959.1712160476.1280.1280.png?c=1
Ground Control Starter Kit,399.0,https://prima-coffee.com/parts/voga/starter-kit-voga-sp,Voga,"['Out Of Stock', 'Drop-Shipped', 'Recommended']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11071/images/94124/Ground_Control_Logo_copy__03305__90207.1652808045.1280.1280.jpg?c=1
NitroPress DS Nitro Dispenser,399.0,https://prima-coffee.com/equipment/hatfields-london/ds-home-nitro-sp,NitroPress,"['Out Of Stock', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11460/images/96496/DS_image_for_Prima__94373.1732292180.1280.1280.png?c=1
Fellow Aiden Precision Coffee Maker,399.95,https://prima-coffee.com/equipment/fellow-products/ebrmb-na-fe-pr-pp,Fellow Products,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11466/images/96360/AidenBrewer_MB_PDP_Image1__22346.1724091385.1280.1280.jpg?c=1
Curtis GemX Gemini IntelliFresh FreshTrac 1.5 Gallon Satellite,429.99,https://prima-coffee.com/equipment/curtis/gem3xift,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/9230/images/89022/gem3xift__60890.1597181123.1280.1280.jpg?c=1
Second Nitro Keg & Tap Kit,450.0,https://prima-coffee.com/equipment/kegco/nitro-conversion-kit,Kegco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8786/images/89828/nitro-kit-keger-front__86798.1597182867.1280.1280.jpg?c=1
Fetco TPD-15 - Luxus Thermal Dispenser - 1.5 Gallons,464.99,https://prima-coffee.com/equipment/fetco/d009,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8019/images/88628/fetco-tpd-15-thermal-dispenser__13753.1597180079.1280.1280.jpg?c=1
Yama Cold Coffee Brewer - 124 oz.,470.0,https://prima-coffee.com/equipment/yama/yamcdm25sbk-yama-pp,Yama,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8522/images/90837/yama-cdm-wbg__60776.1618335322.1280.1280.jpg?c=1
Fetco L4S-10 - Luxus Thermal Coffee Dispenser - 1 Gallon,474.99,https://prima-coffee.com/equipment/fetco/d451,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8029/images/88638/fetco-l4s-10-thermal-dispenser__71231.1597180136.1280.1280.jpg?c=1
Fetco B00828002 21 in. x 7 in. Stainless Steel Brew Basket with Clips,499.99,https://prima-coffee.com/equipment/fetco/b00828002,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7875/images/88115/fetco-brew-basket-large-wbg-3__33260.1597178817.1280.1280.jpg?c=1
Fetco L4S-15 - Luxus Thermal Coffee Dispenser - 1.5 Gallons,499.99,https://prima-coffee.com/equipment/fetco/d452,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8030/images/88639/fetco-l4s-15-thermal-dispenser__24501.1597180147.1280.1280.jpg?c=1
Fetco B00828004 21 in. x 7 in. Stainless Steel Brew Basket,499.99,https://prima-coffee.com/equipment/fetco/b00828004,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7876/images/88118/fetco-brew-basket-large-wbg-3__46953.1597178824.1280.1280.jpg?c=1
Fetco L4D-10 - Luxus Thermal Dispenser - 1 Gallon,514.99,https://prima-coffee.com/equipment/fetco/d448,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8026/images/88635/fetco-l4d-10-thermal-dispenser__90042.1597180117.1280.1280.jpg?c=1
Fetco L4D-15 - Luxus Thermal Dispenser - 1.5 Gallons,544.99,https://prima-coffee.com/equipment/fetco/d449,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8027/images/88636/fetco-l4d-15-thermal-dispenser__91930.1597180122.1280.1280.jpg?c=1
Fetco TPD-30 - Luxus Thermal Dispenser - 3 Gallons,549.99,https://prima-coffee.com/equipment/fetco/d012,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8020/images/88629/fetco-tpd-30-thermal-dispenser__59972.1597180086.1280.1280.jpg?c=1
Fetco L4S-20 - Luxus Thermal Coffee Dispenser - 2 Gallons,559.99,https://prima-coffee.com/equipment/fetco/d453,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8031/images/88640/fetco-l4s-20-thermal-dispenser__89282.1597180154.1280.1280.jpg?c=1
Fetco L4D-20 - Luxus Thermal Coffee Dispenser - 2 Gallons,599.99,https://prima-coffee.com/equipment/fetco/d450,Fetco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8028/images/88637/fetco-l4d-20-thermal-dispenser__80892.1597180130.1280.1280.jpg?c=1
Acaia Orion Bean Doser,950.0,https://prima-coffee.com/equipment/acaia/ao101-acaia,Acaia,"['Out Of Stock', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7865/images/88068/acaia-orion-wbg-1__27839.1597178680.1280.1280.jpg?c=1
Fetco CBS-1221 Plus Airpot Brewer,1139.99,https://prima-coffee.com/equipment/fetco/CBS-1221-fetco-pp,Fetco,"['On Sale', 'Free Shipping']",1728.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/10001/images/91354/2020-08-21-fetco-cbs-1221-extractor-plus-plastic-bb-right__61327.1605734662.1280.1280.png?c=1
Fetco CBS-1231 Plus Series Brewer - Single Station 3L or 1 Gallon,1354.99,https://prima-coffee.com/equipment/fetco/e1231us-1a115-pm011-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped', 'Free Shipping']",2056.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11217/images/94828/2020-08-13_Fetco_CBS_1231_Extractor_Plus_front__91237.1677804943.1280.1280.png?c=1
Compact Nitro Coffee Kit,1424.99,https://prima-coffee.com/equipment/kegco/ick-19b-1,Kegco,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8788/images/89201/nitro-kit-keger-side__95537.1597181551.1280.1280.jpg?c=1
Curtis G4 CGC Single Cup Brewer,1509.99,https://prima-coffee.com/equipment/curtis/cgc,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7986/images/88504/curtis-g4-cgc-single-cup-brewer__69639.1597179758.1280.1280.jpg?c=1
Curtis G4 ThermoPro One Gallon Single Coffee Brewer,1514.99,https://prima-coffee.com/equipment/curtis/g4tp1s63a3100,Curtis,"['On Sale', 'Free Shipping']",2346.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8114/images/89004/curtis-g4-one-gallon-brewer-single__30421.1597181046.1280.1280.jpg?c=1
Curtis G4 ThermoProX Single 1.0 Gal. Coffee Brewer,1619.99,https://prima-coffee.com/equipment/curtis/g4tpx1s63a3100-curti-sp,Curtis,"['Free Shipping', 'Drop Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11506/images/96714/G4TPX1S63A3100__42184.1747920118.1280.1280.jpg?c=1
Fetco CBS-2231 NG Brewer - Single Station 1 Gallon,1634.99,https://prima-coffee.com/equipment/fetco/e2231us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']",2482.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11295/images/95349/fetco-cbs-2231-ng-brewer-single-station-1-gallon__89835.1694438801.1280.1280.jpg?c=1
Fetco CBS-1232 Plus Series Brewer - Dual Station 3L or 1 Gallon,1664.99,https://prima-coffee.com/equipment/fetco/e1232us-1b230-pm010-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped', 'Free Shipping']",2528.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11216/images/94835/2020-08-07_Fetco_CBS_1232_Extractor_Plus_front__86972.1746541622.1280.1280.png?c=1
Curtis G4 ThermoPro 1.5 Gallon Single Coffee Brewer,1689.99,https://prima-coffee.com/equipment/curtis/g4tp2s63a3100,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8116/images/89009/curtis-g4-one-half-gallon-brewer-single__05415.1597181061.1280.1280.jpg?c=1
Fetco CBS-1241 Plus Series Brewer - Single Station 1 Gallon,1694.99,https://prima-coffee.com/equipment/fetco/e1241us-1a115-pm011-fetco-pp,Fetco,"['On Sale', 'Free Shipping', 'Drop-Shipped']",2568.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11228/images/94836/CBS-1241_Plus_front__36136.1677861036.1280.1280.png?c=1
Marco ColdBRU Commercial Cold Brew Coffee Maker,1725.0,https://prima-coffee.com/equipment/marco/1001950us-marco-sp,Marco,"['Drop-Shipped', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11341/images/95502/DSC_0146__21732.1697806658.1280.1280.jpg?c=1
Curtis G4 ThermoPro One Gallon Twin Coffee Brewer,1859.99,https://prima-coffee.com/equipment/curtis/g4tp1t10a3100,Curtis,"['On Sale', 'Free Shipping']",2855.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8115/images/89006/curtis-g4-one-gallon-brewer-twin__39512.1597181055.1280.1280.jpg?c=1
Fetco CBS-2232 NG Brewer - Dual Station 1 Gallon,2044.99,https://prima-coffee.com/equipment/fetco/e2232us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']",3104.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11296/images/95352/fetco-cbs-2232-ng-brewer-dual-station-1-gallon__35904.1694438805.1280.1280.jpg?c=1
Curtis G3 GemX Gemini IntelliFresh Single 1.5 Gallon Coffee Brewer with FreshTrac Satellite,2049.99,https://prima-coffee.com/equipment/curtis/gemxsift63a1000,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/9229/images/89028/gemxsift63a1000__68201.1597181134.1280.1280.jpg?c=1
