title,price,url,brand,badges,sale_price,image
La Marzocco Linea Classic S EE Espresso Machine,"$10,235.00",https://prima-coffee.com/equipment/la-marzocco/linea-s-ee-la-ma-pp,La Marzocco,"['Drop-Shipped', 'Free Shipping', 'Free Installation', 'Free Lift Gate Service']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11116/images/95847/la-marzocco-espresso-machines-2-group-stainless-steel-29303832543296__87008.1706285664.1280.1280.jpg?c=1
La Marzocco Linea Classic S Auto-Volumetric Espresso Machine,"$11,779.00",https://prima-coffee.com/equipment/la-marzocco/linea-s-av-la-ma-pp,La Marzocco,"['Drop-Shipped', 'Free Shipping', 'Free Installation', 'Free Lift Gate Service']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11119/images/94367/Linea_Classic_2_gr_AV_front_3-4_alta___38699.1661270299.1280.1280.png?c=1
Fellow Stagg EKG Pro Electric Pouring Kettle,$179.95,https://prima-coffee.com/equipment/fellow-products/1222pro-mb-us-fe-pr-pp,Fellow Products,['Recommended'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11126/images/94453/Fellow-Stagg-EKG-Pro-Electric-Pouring-Kettle-WBG-3__53277.1666106559.1280.1280.jpg?c=1
Lotus Coffee Water Sodium Bicarbonate,$12.50,https://prima-coffee.com/equipment/lotus-coffee-products/sodium-lo-co-sp,Lotus Coffee Products,['Subscription'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11179/images/94774/Lotus-Coffee-Water-Kit-Sodium-WBG-1__30781.1675994849.1280.1280.jpg?c=1
Fetco CBS-1232 Plus Series Brewer - Dual Station 3L or 1 Gallon,"$1,664.99",https://prima-coffee.com/equipment/fetco/e1232us-1b230-pm010-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped', 'Free Shipping']","$2,528.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11216/images/94835/2020-08-07_Fetco_CBS_1232_Extractor_Plus_front__86972.1746541622.1280.1280.png?c=1
Fetco CBS-1231 Plus Series Brewer - Single Station 3L or 1 Gallon,"$1,354.99",https://prima-coffee.com/equipment/fetco/e1231us-1a115-pm011-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped', 'Free Shipping']","$2,056.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11217/images/94828/2020-08-13_Fetco_CBS_1231_Extractor_Plus_front__91237.1677804943.1280.1280.png?c=1
Fetco CBS-1242 Plus Series Brewer - Dual Station 1 Gallon,"$2,214.99",https://prima-coffee.com/equipment/fetco/e1242us-1b230-pm010-fetco-pp,Fetco,"['On Sale', 'Free Shipping', 'Drop-Shipped']","$3,364.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11225/images/94843/CBS-1242_Plus_front__14806.1677861513.1280.1280.png?c=1
Fetco CBS-1251 Plus Series Brewer - Single Station 1.5 Gallon,"$2,059.99",https://prima-coffee.com/equipment/fetco/e1251us-1b230-pm110-fetco-sp,Fetco,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11226/images/94844/2020-08-13_Fetco_CBS_1251_Extractor_Plus_front__68862.1677861772.1280.1280.png?c=1
Fetco CBS-1252 Plus Series Brewer - Dual Station 1.5 Gallon,"$2,924.99",https://prima-coffee.com/equipment/fetco/e1252us-ub230-pm110-fetco-pp,Fetco,"['On Sale', 'Free Shipping', 'Drop-Shipped']","$4,446.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11227/images/94851/2020-08-07_Fetco_CBS_1252_Extractor_Plus_front__47102.1677862056.1280.1280.png?c=1
Fetco CBS-1241 Plus Series Brewer - Single Station 1 Gallon,"$1,694.99",https://prima-coffee.com/equipment/fetco/e1241us-1a115-pm011-fetco-pp,Fetco,"['On Sale', 'Free Shipping', 'Drop-Shipped']","$2,568.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11228/images/94836/CBS-1241_Plus_front__36136.1677861036.1280.1280.png?c=1
"Revolution Flat Tamping Mat 12"" x 5""",$22.99,https://prima-coffee.com/equipment/revolution/rv-tmflat-revol-sp,Revolution,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11240/images/95087/Revolution_Flat_Tamping_Mat_WBG__16985.1689883161.1280.1280.jpg?c=1
AeroPress Coffee Maker (Clear),$49.95,https://prima-coffee.com/equipment/aeropress/aeropress-clear-aerop-sp,AeroPress,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11267/images/95083/AeroPress_Clear_WBG__35397.1685125682.1280.1280.jpg?c=1
SWORKSDESIGN Single Dosing Hopper For Ditting 807,$189.00,https://prima-coffee.com/equipment/sworksdesign/807-sd-hopper-swork-sp,SWORKSDESIGN,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11275/images/95144/Ditting-807-Lab-Sweet-ESP-WBG-13__49984.1690203120.1280.1280.jpg?c=1
Fetco CBS-2241 NG Brewer - Single Station 1 Gallon,"$2,154.99",https://prima-coffee.com/equipment/fetco/e2241us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']","$3,276.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11286/images/95337/fetco-cbs-2241-ng-brewer-single-station-1-gallon__51990.1694438784.1280.1280.jpg?c=1
Fetco CBS-2242 NG Brewer - Dual Station Station 1 Gallon,"$2,749.99",https://prima-coffee.com/equipment/fetco/e2242us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']","$4,176.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11288/images/95298/e2242_front__57511.1694019112.1280.1280.png?c=1
Fetco CBS-2251 NG Brewer - Single Station 1.5 Gallon,"$2,524.99",https://prima-coffee.com/equipment/fetco/e2251us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']","$3,836.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11289/images/95301/e2251_front__81229.1693311966.1280.1280.png?c=1
Fetco CBS-2252 NG Brewer - Dual Station 1.5 Gallon,"$3,344.99",https://prima-coffee.com/equipment/fetco/e2252us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']","$5,082.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11290/images/95306/e2252_front__84609.1693312260.1280.1280.png?c=1
Fetco CBS-2262 NG Brewer - Dual Station 3 Gallon,"$4,679.99",https://prima-coffee.com/equipment/fetco/e2262us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']","$7,114.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11291/images/95312/e2262_front__98423.1694020160.1280.1280.png?c=1
Fetco CBS-2231 NG Brewer - Single Station 1 Gallon,"$1,634.99",https://prima-coffee.com/equipment/fetco/e2231us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']","$2,482.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11295/images/95349/fetco-cbs-2231-ng-brewer-single-station-1-gallon__89835.1694438801.1280.1280.jpg?c=1
Fetco CBS-2232 NG Brewer - Dual Station 1 Gallon,"$2,044.99",https://prima-coffee.com/equipment/fetco/e2232us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']","$3,104.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11296/images/95352/fetco-cbs-2232-ng-brewer-dual-station-1-gallon__35904.1694438805.1280.1280.jpg?c=1
Technivorm Moccamaster KBT Automatic Coffee Maker (40oz),$329.00,https://prima-coffee.com/equipment/technivorm/79112-techn-pp,Technivorm,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11301/images/95207/MoccaMaster_Set_79114_KBT_Black_3458-01_f87d1d23-354d-41ad-a773-5c9014f2a7bf-314429_800x__65492.1714399194.1280.1280.jpg?c=1
Technivorm Moccamaster Cup-One Automatic Coffee Maker,$249.00,https://prima-coffee.com/equipment/technivorm/69212-techn-pp,Technivorm,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11303/images/95215/Technivorm-Moccamaster-Cup-One-Automatic-Coffee-1__47860.1692361474.1280.1280.jpg?c=1
Technivorm Moccamaster KB Automatic Coffee Maker (40oz),$329.00,https://prima-coffee.com/equipment/technivorm/59691-techn-sp,Technivorm,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11304/images/95226/Technivorm-KB-WBG-2__87042.1692371735.1280.1280.jpg?c=1
Marco POUR'D 3-Button Beverage Dispenser,"$3,555.00",https://prima-coffee.com/equipment/marco/5001940c3b-marco-sp,Marco,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11310/images/95332/Marco-POUR-D-3-Button-Beverage-Dispenser__08515.1694094212.1280.1280.png?c=1
Large Digit Airpot Timer,$21.99,https://prima-coffee.com/equipment/espresso-supply/02626-es-su-sp,CDN,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7558/images/87241/espresso-supply-02626-large-digit-airpot-timer-wbg__16591.1598630517.1280.1280.jpg?c=1
Waterproof Timer,$35.99,https://prima-coffee.com/equipment/espresso-supply/02627-es-su-sp,CDN,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7573/images/92253/waterproof-timer-wbg-1__21891.1629473562.1280.1280.jpg?c=1
1 oz. Coffee Scoop - 1 dozen,$6.99,https://prima-coffee.com/equipment/rattleware/03717-rattl-sp,Rattleware,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7588/images/87256/espresso-supply-03717-coffee-scoop-1oz-1dozen-wbg__75946.1597175992.1280.1280.jpg?c=1
Astoria Gloria SAE Automatic Espresso Machine,"$8,936.00",https://prima-coffee.com/equipment/astoria/0ysae-2gl21119-astor-pp,Astoria,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7603/images/87288/astoria-gloria-sae-2group-wbg__68254.1597176088.1280.1280.jpg?c=1
Marco SP9 Coffee Brewers | Single or Twin Brew Head,"$5,551.00",https://prima-coffee.com/equipment/marco/1000832us-marco-pp,Marco,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7605/images/87305/marco-sp9-WBG-front-angle__30661.1617647014.1280.1280.jpg?c=1
Puro Espresso Machine Cleaning Powder Bulk Pail (8.5 lbs),$74.99,https://prima-coffee.com/equipment/urnex/18-p8-4-puro,Urnex,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7639/images/87419/urnex-puro-caff-pail__54693.1597176465.1280.1280.jpg?c=1
Full Circle Espresso Machine Cleaning Tablets,$17.99,https://prima-coffee.com/equipment/urnex/19-fcltab12-120,Urnex,['Subscription'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7646/images/92032/urnex-biocaf-new-3__51184.1622723214.1280.1280.jpg?c=1
Biocaf Coffee Grinder Cleaning Tablets - 3 Packets,$9.95,https://prima-coffee.com/equipment/urnex/19-g01-fcp03-12-urnex-sp,Urnex,['Subscription'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7647/images/91669/19-g01-fcp03__11336.1618861238.1280.1280.jpg?c=1
"Revolution Basic Knock Box, 6"" x 5.5"" x 4""",$30.99,https://prima-coffee.com/equipment/rattleware/25101,Revolution,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7659/images/91587/Revolution_Basic_Knock_Box_6_x_5.5_x_4__69628.1612211200.1280.1280.jpg?c=1
"Revolution Deluxe Knock Box, 6"" x 5.5"" x 4""",$92.99,https://prima-coffee.com/equipment/rattleware/25110,Revolution,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7663/images/91583/Revolution_Deluxe_Knock_Box_6_x_5.5_x_4__88615.1612210977.1280.1280.jpg?c=1
Fetco A148 - Luxus S4S-10-2 Twin Serving Station for L4S-10,$214.99,https://prima-coffee.com/equipment/fetco/a148,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7818/images/87828/a148-twin__41278.1597178142.1280.1280.jpg?c=1
Fetco A150 - Luxus S4S-15/20-1 Single Serving Station for L4S-15 & L4S-20,$134.99,https://prima-coffee.com/equipment/fetco/a150,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7820/images/87830/L4-10-1-Stand-Left-Facing-Fetco__45215.1620932877.1280.1280.png?c=1
Fetco A151 - Luxus S4S-15/20-1 Twin Serving Station for L4S-15 & L4S-20,$219.99,https://prima-coffee.com/equipment/fetco/a151,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7821/images/87831/L4-10-2-Stand-Left-Facing-Fetco__14465.1620932830.1280.1280.png?c=1
Fetco A152 - Luxus S4S-15/20-3 Triple Serving Station for L4S-15 & L4S-20,$299.99,https://prima-coffee.com/equipment/fetco/a152,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7822/images/87832/L4-10-3-Stand-Left-Facing-Fetco__54119.1620932893.1280.1280.png?c=1
32 oz AirScape Coffee Storage Container,$31.00,https://prima-coffee.com/equipment/planetary-design/airscape-bl-s,Planetary Design,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7845/images/93099/Airscape_Stainless_CoffeeCanister_Matte_Black_AS1704_02_web__03797.1646240355.1280.1280.jpg?c=1
Hario Bona Enamel Pouring Kettle 800 mL,$72.50,https://prima-coffee.com/equipment/hario/bdk-80-w,Hario,['Recommended'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7887/images/88168/hario-bona-enamel-pourover-kettle-800ml__53216.1597178955.1280.1280.jpg?c=1
Yama BN-1 Butane Burner for Siphon Brewer,$51.00,https://prima-coffee.com/equipment/yama/bn1,Yama,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7907/images/88267/yama-bn1-butane-burner-siphon-brewer-wbg__29559.1597179190.1280.1280.jpg?c=1
Hario Paper Siphon Filters - 100 Pack,$6.19,https://prima-coffee.com/equipment/hario/cf-103e,Hario,['Subscription'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7979/images/88497/IMG_1611__11962.1597179723.1280.1280.jpg?c=1
Cafelat Espresso Machine Cleaning Brush,$16.20,https://prima-coffee.com/equipment/cafelat/cfl077,Cafelat,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7983/images/88501/cafelat-espresso-machine-cleaning-brush__83376.1597179746.1280.1280.jpg?c=1
Curtis G4 CGC Single Cup Brewer,"$1,509.99",https://prima-coffee.com/equipment/curtis/cgc,Curtis,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7986/images/88504/curtis-g4-cgc-single-cup-brewer__69639.1597179758.1280.1280.jpg?c=1
Coffeetool Three In One Espresso Machine Cleaning Tool,$15.00,https://prima-coffee.com/equipment/pallo/coffeetool,Pallo,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8010/images/88595/pallo-coffeetool-cleaning-tool-0__68314.1597179974.1280.1280.jpg?c=1
"Yama Coffee Syphon / Siphon Vacuum Pot Filters, Set of 5",$9.50,https://prima-coffee.com/equipment/yama/cp-1,Yama,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8014/images/88612/yama-cp1-coffee-syphon-filters-setof5-wbg__42946.1701966189.1280.1280.jpg?c=1
Fetco TPD-15 - Luxus Thermal Dispenser - 1.5 Gallons,$464.99,https://prima-coffee.com/equipment/fetco/d009,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8019/images/88628/fetco-tpd-15-thermal-dispenser__13753.1597180079.1280.1280.jpg?c=1
Fetco TPD-30 - Luxus Thermal Dispenser - 3 Gallons,$549.99,https://prima-coffee.com/equipment/fetco/d012,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8020/images/88629/fetco-tpd-30-thermal-dispenser__59972.1597180086.1280.1280.jpg?c=1
Fetco d041 - 3.0 Liter Stainless Steel Lined Lever Airpot,$154.99,https://prima-coffee.com/equipment/fetco/d041,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8021/images/88630/fetco-d041-3-liter-stainless-steel-lined-lever-airport__02629.1597180092.1280.1280.jpg?c=1
Fetco D063 - 1 Gallon Stainless Steel Lined Lever Airpot,$184.99,https://prima-coffee.com/equipment/fetco/d063,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8023/images/88632/fetco-d063__47600.1597180100.1280.1280.jpg?c=1
Fetco L4D-10 - Luxus Thermal Dispenser - 1 Gallon,$514.99,https://prima-coffee.com/equipment/fetco/d448,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8026/images/88635/fetco-l4d-10-thermal-dispenser__90042.1597180117.1280.1280.jpg?c=1
Fetco L4D-15 - Luxus Thermal Dispenser - 1.5 Gallons,$544.99,https://prima-coffee.com/equipment/fetco/d449,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8027/images/88636/fetco-l4d-15-thermal-dispenser__91930.1597180122.1280.1280.jpg?c=1
Fetco L4D-20 - Luxus Thermal Coffee Dispenser - 2 Gallons,$599.99,https://prima-coffee.com/equipment/fetco/d450,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8028/images/88637/fetco-l4d-20-thermal-dispenser__80892.1597180130.1280.1280.jpg?c=1
Fetco L4S-20 - Luxus Thermal Coffee Dispenser - 2 Gallons,$559.99,https://prima-coffee.com/equipment/fetco/d453,Fetco,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8031/images/88640/fetco-l4s-20-thermal-dispenser__89282.1597180154.1280.1280.jpg?c=1
Big Grindenstein Super-sized Knock Box,$41.49,https://prima-coffee.com/equipment/dreamfarm/dfgr1785,Dreamfarm,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8036/images/88673/dreamfarm-grinstein-knockbox-black-front__67216.1597180210.1280.1280.jpg?c=1
Able DISK Filter for AeroPress,$15.00,https://prima-coffee.com/equipment/able/disk,Able,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8041/images/88692/able-disk-filter__56189.1597180256.1280.1280.jpg?c=1
"La Pavoni Europiccola Lever Espresso Machine, Chrome, 8 cup capacity",$989.00,https://prima-coffee.com/equipment/la-pavoni/epc-8,La Pavoni,"['Free Shipping', 'Recommended']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8068/images/91446/lapavoni-epc8-wbg-1__71628.1608216480.1280.1280.jpg?c=1
Yama Bamboo Stir Stick for Siphon Brewing,$5.00,https://prima-coffee.com/equipment/yama/es-1,Yama,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8073/images/88810/yama-bamboo-stick-wbg__66549.1597180596.1280.1280.jpg?c=1
Espro Press 18oz & 32oz,$119.95,https://prima-coffee.com/equipment/espro/espro-press,Espro,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8076/images/88824/espro-metal-french-press-sm-filter__29583.1597180621.1280.1280.jpg?c=1
Hario V60 Buono Electric Kettle - 0.8 Liter,$86.50,https://prima-coffee.com/equipment/hario/evkb-80u-hsv,Hario,"['Free Shipping', 'Recommended']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8078/images/88832/hario-elec-buono-2__88485.1597180644.1280.1280.jpg?c=1
Hario Paper Filter Holder for Siphons - with 50 Filters,$11.00,https://prima-coffee.com/equipment/hario/f-103mn,Hario,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8080/images/88838/IMG_1607__20197.1597180667.1280.1280.jpg?c=1
"Hario F-103S Filter for TCA, NXA, or SCA Series Syphons",$6.99,https://prima-coffee.com/equipment/hario/f-103s-hario-sp,Hario,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8081/images/88840/hario-f-103s-cloth-siphon-filter-bottom__43817.1597180672.1280.1280.jpg?c=1
Fetco F004 filters 20 in. X 8 in. 500 Count,$90.70,https://prima-coffee.com/equipment/fetco/f004,Fetco,"['On Sale', 'Free Shipping', 'Subscription']",$104.99,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8085/images/88845/f004__55860.1597180703.1280.1280.jpg?c=1
Fetco F005 half-batch filters 18 1/2 in. X 7 1/2 in. 500 count.,$69.99,https://prima-coffee.com/equipment/fetco/f005,Fetco,['Subscription'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8086/images/88846/f005__26841.1597180713.1280.1280.jpg?c=1
Hario FIB-75 Filter-In-Bottle Cold Brew Teapot,$25.50,https://prima-coffee.com/equipment/hario/fib-75,Hario,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8093/images/88853/hario-fib-7s-og-filter-bottle__99583.1597180740.1280.1280.jpg?c=1
Curtis G4 ThermoPro One Gallon Single Coffee Brewer,"$1,514.99",https://prima-coffee.com/equipment/curtis/g4tp1s63a3100,Curtis,"['On Sale', 'Free Shipping']","$2,346.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8114/images/89004/curtis-g4-one-gallon-brewer-single__30421.1597181046.1280.1280.jpg?c=1
La Marzocco GS3 AV Auto-Volumetric Home Espresso Machine,"$8,000.00",https://prima-coffee.com/equipment/la-marzocco/gs3-av-la-ma,La Marzocco,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8134/images/89087/gs3-av-1-group-angle-copy__87647.1597181268.1280.1280.jpg?c=1
La Marzocco GS3 MP Mechanical Paddle Espresso Machine,"$8,400.00",https://prima-coffee.com/equipment/la-marzocco/gs3-mp-la-ma,La Marzocco,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8135/images/89090/gs3-mp-1-group-angle__89833.1597181281.1280.1280.jpg?c=1
Able Heat Lid for Chemex Brewers,$12.00,https://prima-coffee.com/equipment/able/heat-lid-black,Able,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8142/images/89119/heat-stopper-chemex-black__68077.1597181378.1280.1280.jpg?c=1
Hatfields London Nitrogen Coffee Cocktail Chargers for the NitroPress (Box of 10),$15.99,https://prima-coffee.com/equipment/hatfields-london/hlc-0001-hatfi,NitroPress,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8147/images/89168/hatfields-london-n2-chargers-nitropress-3__70298.1597181434.1280.1280.jpg?c=1
La Marzocco KB90 AV Auto-Volumetric Espresso Machines | 2 or 3 Groups,"$27,382.00",https://prima-coffee.com/equipment/la-marzocco/kb90-av-la-ma-pp,La Marzocco,"['Free Installation', 'Free Shipping', 'Drop-Shipped', 'Free Lift Gate Service']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8174/images/89277/la-marzocco-kb90-angle__19322.1597181734.1280.1280.jpg?c=1
Able Fourth Generation KONE Stainless Steel Filter,$39.50,https://prima-coffee.com/equipment/able/kone,Able,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8179/images/91113/able-kone-wbg-1__43785.1597181785__69715.1602089386.1280.1280.png?c=1
La Marzocco Linea Mini Home Espresso Machine,"$6,300.00",https://prima-coffee.com/equipment/la-marzocco/linea-mini,La Marzocco,"['Free Shipping', 'Recommended', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8209/images/95991/Bianca_front___19476.1708970654.1280.1280.jpg?c=1
"La Marzocco Linea PB Auto-Volumetric Espresso Machine | 2, 3, or 4 Groups","$20,992.00",https://prima-coffee.com/equipment/la-marzocco/linea-pb-2av-la-ma-pp,La Marzocco,"['Free Installation', 'Free Shipping', 'Drop-Shipped', 'Free Lift Gate Service']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8210/images/89483/linea-pb-av-2-group-angle-high-legs__22127.1597182079.1280.1280.jpg?c=1
Motta Stainless Steel Demitasse Spoons - 6 pack,$12.49,https://prima-coffee.com/equipment/motta/m196,Motta,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8218/images/89515/motta-espresso-spoon-wbg-2__70913.1597182142.1280.1280.jpg?c=1
VA388 Black Eagle T3 Gravimetric 2 and 3 Group Espresso Machines,"$23,400.00",https://prima-coffee.com/equipment/victoria-arduino/mva388gst302000003-vi-ar-pp,Victoria Arduino,"['On Sale', 'Free Installation', 'Free Shipping', 'Drop-Shipped', 'Free Lift Gate Service']","$26,000.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8282/images/89795/black-eagle-3-group-2__91261.1597182791.1280.1280.jpg?c=1
Hario Coffee Siphon NEXT,$115.00,https://prima-coffee.com/equipment/hario/nxa-5,Hario,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8290/images/89835/hario-coffee-siphon-next-side__39043.1597182893.1280.1280.jpg?c=1
Home Brewing Starter Kit,$185.99,https://prima-coffee.com/equipment/prima-coffee/pcc-11-prima-bp,Prima Coffee,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8296/images/94528/Home-Brewing-Starter-Kit-WBG__02078.1668706556.1280.1280.jpg?c=1
Kalita Wave Pour Over Setup,$77.99,https://prima-coffee.com/equipment/prima-coffee/pcc-6-prima-bp,Prima Coffee,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8304/images/89897/kalita-wave-set-2__75256.1597183067.1280.1280.jpg?c=1
Hario V60 Pour Over Setup,$46.99,https://prima-coffee.com/equipment/prima-coffee/pcc-7-prima-bp,Prima Coffee,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8305/images/95055/PCC-7-Hario-V60-Pour-Over-Setup-WBG__16832.1683740354.1280.1280.jpg?c=1
Coffee Siphon and Butane Burner,$113.99,https://prima-coffee.com/equipment/prima-coffee/pcc-8-prima-bp,Prima Coffee,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8306/images/91071/yama-siphon-brewer-and-butane-burner-cse__66878.1601993841.1280.1280.png?c=1
PuqPress Gen 5 M2 Automatic Tamper for Mythos 1 & 2 Grinders,"$1,390.00",https://prima-coffee.com/equipment/puqpress/puq-m2-puqpr-pp,Puqpress,"['On Sale', 'Free Shipping']","$1,490.00",https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8330/images/90057/puqpress-m-wbg__27449.1597183390.1280.1280.jpg?c=1
Puqpress Q Automatic Tamper (Gen 6),"$1,190.00",https://prima-coffee.com/equipment/puqpress/puq-q-puqpr-pp,Puqpress,"['Free Shipping', 'Drop-Shipped']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8331/images/96606/Q_Black_front-min__27086.1741628915.1280.1280.png?c=1
Hario QSM-1 Handmade Glass Teapot Small,$34.50,https://prima-coffee.com/equipment/hario/qsm-1,Hario,[],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8336/images/90090/hario-qsm-1-glass-teapot__90987.1597183446.1280.1280.jpg?c=1
Synesso S-Series Commercial Espresso Machine,"$15,970.00",https://prima-coffee.com/equipment/synesso/s200-synes-pp,Synesso,"['Free Installation', 'Free Shipping', 'Drop-Shipped', 'Free Lift Gate Service']",,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8351/images/93989/s300-white-front__63899.1650412198.1280.1280.jpg?c=1
Rancilio Silvia Home Espresso Machine,$995.00,https://prima-coffee.com/equipment/rancilio/silvia-m,Rancilio,['Free Shipping'],,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8374/images/91864/rancilio-rancilio-silvia-m-v6-espresso-machine-jl-hufford-pump-espresso-machines-14352681959506__49669.1619717199.1280.1280.jpg?c=1
